fips_code,age_group,population
37151,0-4,8054
37151,5-11,12677
37151,12-15,7813
37151,16-17,4147
37151,18-24,11319
37151,25-39,24946
37151,40-49,18928
37151,50-64,30392
37151,65-74,14785
37151,75-99,10057
37153,0-4,2709
37153,5-11,3894
37153,12-15,2443
37153,16-17,1211
37153,18-24,4157
37153,25-39,7763
37153,40-49,5779
37153,50-64,9194
37153,65-74,4630
37153,75-99,3217
37155,0-4,8947
37155,5-11,13223
37155,12-15,7471
37155,16-17,3765
37155,18-24,13642
37155,25-39,24730
37155,40-49,16422
37155,50-64,24885
37155,65-74,12161
37155,75-99,7351
37157,0-4,4734
37157,5-11,7371
37157,12-15,4265
37157,16-17,2286
37157,18-24,6950
37157,25-39,15148
37157,40-49,11460
37157,50-64,20750
37157,65-74,10492
37157,75-99,7621
37159,0-4,7936
37159,5-11,12275
37159,12-15,7447
37159,16-17,3783
37159,18-24,12167
37159,25-39,26324
37159,40-49,16932
37159,50-64,29311
37159,65-74,14105
37159,75-99,10017
37161,0-4,3407
37161,5-11,5440
37161,12-15,3084
37161,16-17,1863
37161,18-24,4936
37161,25-39,10577
37161,40-49,8696
37161,50-64,14513
37161,65-74,8351
37161,75-99,5732
37163,0-4,4088
37163,5-11,6011
37163,12-15,3628
37163,16-17,1829
37163,18-24,5299
37163,25-39,10574
37163,40-49,8404
37163,50-64,12507
37163,65-74,6453
37163,75-99,4592
37165,0-4,2235
37165,5-11,3268
37165,12-15,1747
37165,16-17,797
37165,18-24,3416
37165,25-39,6409
37165,40-49,4216
37165,50-64,6880
37165,65-74,3624
37165,75-99,2485
37167,0-4,3319
37167,5-11,5422
37167,12-15,3052
37167,16-17,1595
37167,18-24,5064
37167,25-39,10776
37167,40-49,8056
37167,50-64,12768
37167,65-74,6924
37167,75-99,4611
37169,0-4,1968
37169,5-11,3480
37169,12-15,2179
37169,16-17,1187
37169,18-24,3342
37169,25-39,7146
37169,40-49,6362
37169,50-64,10818
37169,65-74,5421
37169,75-99,3878
37171,0-4,3681
37171,5-11,6096
37171,12-15,3613
37171,16-17,2004
37171,18-24,5642
37171,25-39,11311
37171,40-49,9762
37171,50-64,15386
37171,65-74,8292
37171,75-99,6184
37173,0-4,914
37173,5-11,1322
37173,12-15,709
37173,16-17,341
37173,18-24,1181
37173,25-39,2377
37173,40-49,1820
37173,50-64,2892
37173,65-74,1601
37173,75-99,1103
37175,0-4,1335
37175,5-11,2225
37175,12-15,1205
37175,16-17,641
37175,18-24,2732
37175,25-39,4642
37175,40-49,3631
37175,50-64,7252
37175,65-74,5533
37175,75-99,4579
37177,0-4,129
37177,5-11,269
37177,12-15,136
37177,16-17,36
37177,18-24,428
37177,25-39,736
37177,40-49,556
37177,50-64,986
37177,65-74,407
37177,75-99,412
37179,0-4,13312
37179,5-11,24915
37179,12-15,16437
37179,16-17,8304
37179,18-24,20709
37179,25-39,37030
37179,40-49,37008
37179,50-64,44836
37179,65-74,17859
37179,75-99,10643
37181,0-4,2762
37181,5-11,3923
37181,12-15,2669
37181,16-17,1260
37181,18-24,3803
37181,25-39,7474
37181,40-49,5561
37181,50-64,9077
37181,65-74,4734
37181,75-99,3216
37183,0-4,66698
37183,5-11,102316
37183,12-15,59971
37183,16-17,29490
37183,18-24,97544
37183,25-39,239138
37183,40-49,159549
37183,50-64,193994
37183,65-74,75055
37183,75-99,45324
37185,0-4,899
37185,5-11,1424
37185,12-15,864
37185,16-17,457
37185,18-24,1704
37185,25-39,2954
37185,40-49,2110
37185,50-64,4598
37185,65-74,2867
37185,75-99,2021
37187,0-4,551
37187,5-11,1027
37187,12-15,570
37187,16-17,269
37187,18-24,1329
37187,25-39,1556
37187,40-49,1213
37187,50-64,2592
37187,65-74,1645
37187,75-99,1169
37189,0-4,1843
37189,5-11,2864
37189,12-15,1579
37189,16-17,866
37189,18-24,16021
37189,25-39,8311
37189,40-49,5452
37189,50-64,9482
37189,65-74,5159
37189,75-99,3348
37191,0-4,8244
37191,5-11,11071
37191,12-15,6839
37191,16-17,3259
37191,18-24,12056
37191,25-39,23036
37191,40-49,15174
37191,50-64,24157
37191,65-74,11553
37191,75-99,8215
37193,0-4,3426
37193,5-11,5546
37193,12-15,3364
37193,16-17,1758
37193,18-24,5075
37193,25-39,11200
37193,40-49,8515
37193,50-64,15217
37193,65-74,8262
37193,75-99,6106
37195,0-4,4814
37195,5-11,7315
37195,12-15,4491
37195,16-17,2212
37195,18-24,7099
37195,25-39,13920
37195,40-49,10444
37195,50-64,16911
37195,65-74,8402
37195,75-99,5827
37197,0-4,1950
37197,5-11,3042
37197,12-15,1966
37197,16-17,1012
37197,18-24,2876
37197,25-39,5724
37197,40-49,5248
37197,50-64,8441
37197,65-74,4177
37197,75-99,3166
37199,0-4,760
37199,5-11,1300
37199,12-15,820
37199,16-17,421
37199,18-24,1254
37199,25-39,2684
37199,40-49,2134
37199,50-64,3897
37199,65-74,2578
37199,75-99,1912
38001,0-4,120
38001,5-11,209
38001,12-15,120
38001,16-17,63
38001,18-24,156
38001,25-39,344
38001,40-49,238
38001,50-64,497
38001,65-74,295
38001,75-99,268
38003,0-4,504
38003,5-11,791
38003,12-15,493
38003,16-17,237
38003,18-24,1037
38003,25-39,1714
38003,40-49,1142
38003,50-64,2447
38003,65-74,1245
38003,75-99,1097
38005,0-4,736
38005,5-11,899
38005,12-15,530
38005,16-17,223
38005,18-24,573
38005,25-39,1197
38005,40-49,594
38005,50-64,1207
38005,65-74,554
38005,75-99,360
38007,0-4,91
38007,5-11,64
38007,12-15,28
38007,16-17,14
38007,18-24,19
38007,25-39,200
38007,40-49,90
38007,50-64,219
38007,65-74,96
38007,75-99,101
38009,0-4,362
38009,5-11,533
38009,12-15,343
38009,16-17,143
38009,18-24,583
38009,25-39,939
38009,40-49,691
38009,50-64,1419
38009,65-74,850
38009,75-99,640
38011,0-4,207
38011,5-11,350
38011,12-15,132
38011,16-17,81
38011,18-24,248
38011,25-39,519
38011,40-49,310
38011,50-64,654
38011,65-74,320
38011,75-99,327
38013,0-4,215
38013,5-11,221
38013,12-15,124
38013,16-17,35
38013,18-24,89
38013,25-39,480
38013,40-49,183
38013,50-64,466
38013,65-74,205
38013,75-99,164
38015,0-4,6471
38015,5-11,8678
38015,12-15,4649
38015,16-17,2177
38015,18-24,8866
38015,25-39,20256
38015,40-49,10828
38015,50-64,18062
38015,65-74,8190
38015,75-99,6617
38017,0-4,12518
38017,5-11,15286
38017,12-15,8034
38017,16-17,3777
38017,18-24,25513
38017,25-39,43391
38017,40-49,19793
38017,50-64,28112
38017,65-74,11676
38017,75-99,8875
38019,0-4,252
38019,5-11,281
38019,12-15,196
38019,16-17,83
38019,18-24,272
38019,25-39,468
38019,40-49,363
38019,50-64,857
38019,65-74,510
38019,75-99,520
38021,0-4,283
38021,5-11,463
38021,12-15,268
38021,16-17,142
38021,18-24,457
38021,25-39,765
38021,40-49,541
38021,50-64,1011
38021,65-74,478
38021,75-99,530
38023,0-4,84
38023,5-11,193
38023,12-15,84
38023,16-17,100
38023,18-24,147
38023,25-39,224
38023,40-49,282
38023,50-64,601
38023,65-74,341
38023,75-99,279
38025,0-4,295
38025,5-11,390
38025,12-15,250
38025,16-17,118
38025,18-24,291
38025,25-39,880
38025,40-49,376
38025,50-64,1063
38025,65-74,399
38025,75-99,333
38027,0-4,161
38027,5-11,149
38027,12-15,103
38027,16-17,83
38027,18-24,148
38027,25-39,367
38027,40-49,245
38027,50-64,473
38027,65-74,268
38027,75-99,305
38029,0-4,181
38029,5-11,262
38029,12-15,134
38029,16-17,55
38029,18-24,235
38029,25-39,427
38029,40-49,345
38029,50-64,696
38029,65-74,486
38029,75-99,489
38031,0-4,184
38031,5-11,251
38031,12-15,188
38031,16-17,73
38031,18-24,243
38031,25-39,506
38031,40-49,337
38031,50-64,743
38031,65-74,340
38031,75-99,394
38033,0-4,108
38033,5-11,147
38033,12-15,96
38033,16-17,59
38033,18-24,147
38033,25-39,277
38033,40-49,182
38033,50-64,447
38033,65-74,224
38033,75-99,158
38035,0-4,4790
38035,5-11,5559
38035,12-15,2921
38035,16-17,1314
38035,18-24,14241
38035,25-39,15062
38035,40-49,6576
38035,50-64,11131
38035,65-74,4929
38035,75-99,3701
38037,0-4,136
38037,5-11,187
38037,12-15,104
38037,16-17,60
38037,18-24,121
38037,25-39,355
38037,40-49,212
38037,50-64,494
38037,65-74,334
38037,75-99,350
38039,0-4,166
38039,5-11,162
38039,12-15,117
38039,16-17,65
38039,18-24,145
38039,25-39,310
38039,40-49,231
38039,50-64,498
38039,65-74,374
38039,75-99,341
38041,0-4,139
38041,5-11,242
38041,12-15,99
38041,16-17,39
38041,18-24,119
38041,25-39,545
38041,40-49,171
38041,50-64,575
38041,65-74,308
38041,75-99,311
38043,0-4,158
38043,5-11,190
38043,12-15,106
38043,16-17,74
38043,18-24,158
38043,25-39,326
38043,40-49,260
38043,50-64,669
38043,65-74,255
38043,75-99,270
38045,0-4,202
38045,5-11,367
38045,12-15,212
38045,16-17,90
38045,18-24,302
38045,25-39,548
38045,40-49,427
38045,50-64,920
38045,65-74,498
38045,75-99,559
38047,0-4,126
38047,5-11,136
38047,12-15,66
38047,16-17,51
38047,18-24,112
38047,25-39,255
38047,40-49,142
38047,50-64,459
38047,65-74,244
38047,75-99,280
38049,0-4,333
38049,5-11,589
38049,12-15,310
38049,16-17,165
38049,18-24,343
38049,25-39,984
38049,40-49,692
38049,50-64,1276
38049,65-74,631
38049,75-99,555
38051,0-4,126
38051,5-11,164
38051,12-15,117
38051,16-17,45
38051,18-24,147
38051,25-39,343
38051,40-49,243
38051,50-64,602
38051,65-74,318
38051,75-99,493
38053,0-4,1376
38053,5-11,1712
38053,12-15,737
38053,16-17,387
38053,18-24,1156
38053,25-39,3223
38053,40-49,1327
38053,50-64,2259
38053,65-74,684
38053,75-99,473
38055,0-4,552
38055,5-11,857
38055,12-15,440
38055,16-17,217
38055,18-24,569
38055,25-39,1574
38055,40-49,1011
38055,50-64,2171
38055,65-74,1285
38055,75-99,909
38057,0-4,521
38057,5-11,726
38057,12-15,450
38057,16-17,214
38057,18-24,565
38057,25-39,1458
38057,40-49,859
38057,50-64,2119
38057,65-74,850
38057,75-99,700
38059,0-4,1927
38059,5-11,2766
38059,12-15,1376
38059,16-17,643
38059,18-24,2254
38059,25-39,7401
38059,40-49,3379
38059,50-64,6187
38059,65-74,2733
38059,75-99,2202
38061,0-4,903
38061,5-11,1077
38061,12-15,531
38061,16-17,279
38061,18-24,966
38061,25-39,2355
38061,40-49,1172
38061,50-64,1872
38061,65-74,722
38061,75-99,445
38063,0-4,146
38063,5-11,206
38063,12-15,118
38063,16-17,61
38063,18-24,180
38063,25-39,423
38063,40-49,252
38063,50-64,718
38063,65-74,397
38063,75-99,393
38065,0-4,130
38065,5-11,171
38065,12-15,121
38065,16-17,63
38065,18-24,71
38065,25-39,264
38065,40-49,142
38065,50-64,448
38065,65-74,277
38065,75-99,155
38067,0-4,389
38067,5-11,552
38067,12-15,334
38067,16-17,162
38067,18-24,434
38067,25-39,1093
38067,40-49,691
38067,50-64,1729
38067,65-74,821
38067,75-99,742
38069,0-4,270
38069,5-11,364
38069,12-15,162
38069,16-17,83
38069,18-24,273
38069,25-39,693
38069,40-49,400
38069,50-64,898
38069,65-74,484
38069,75-99,498
38071,0-4,735
38071,5-11,1172
38071,12-15,469
38071,16-17,317
38071,18-24,1016
38071,25-39,1994
38071,40-49,1141
38071,50-64,2518
38071,65-74,1184
38071,75-99,1038
38073,0-4,287
38073,5-11,434
38073,12-15,241
38073,16-17,137
38073,18-24,395
38073,25-39,768
38073,40-49,689
38073,50-64,1225
38073,65-74,572
38073,75-99,565
38075,0-4,218
38075,5-11,242
38075,12-15,112
38075,16-17,35
38075,18-24,154
38075,25-39,497
38075,40-49,267
38075,50-64,493
38075,65-74,226
38075,75-99,199
38077,0-4,910
38077,5-11,1417
38077,12-15,788
38077,16-17,372
38077,18-24,2216
38077,25-39,2845
38077,40-49,1512
38077,50-64,3389
38077,65-74,1441
38077,75-99,1364
38079,0-4,1367
38079,5-11,1960
38079,12-15,1118
38079,16-17,459
38079,18-24,1305
38079,25-39,2573
38079,40-49,1524
38079,50-64,2566
38079,65-74,1009
38079,75-99,629
38081,0-4,202
38081,5-11,313
38081,12-15,165
38081,16-17,84
38081,18-24,294
38081,25-39,615
38081,40-49,458
38081,50-64,883
38081,65-74,496
38081,75-99,362
38083,0-4,81
38083,5-11,86
38083,12-15,39
38083,16-17,25
38083,18-24,89
38083,25-39,197
38083,40-49,152
38083,50-64,322
38083,65-74,194
38083,75-99,224
38085,0-4,431
38085,5-11,607
38085,12-15,358
38085,16-17,175
38085,18-24,449
38085,25-39,901
38085,40-49,413
38085,50-64,695
38085,65-74,207
38085,75-99,136
38087,0-4,32
38087,5-11,71
38087,12-15,33
38087,16-17,12
38087,18-24,50
38087,25-39,110
38087,40-49,75
38087,50-64,162
38087,65-74,98
38087,75-99,99
38089,0-4,2525
38089,5-11,3140
38089,12-15,1608
38089,16-17,768
38089,18-24,2704
38089,25-39,7373
38089,40-49,3261
38089,50-64,5663
38089,65-74,2013
38089,75-99,2026
38091,0-4,76
38091,5-11,135
38091,12-15,109
38091,16-17,22
38091,18-24,128
38091,25-39,204
38091,40-49,194
38091,50-64,470
38091,65-74,239
38091,75-99,167
38093,0-4,1195
38093,5-11,1680
38093,12-15,863
38093,16-17,457
38093,18-24,2169
38093,25-39,3975
38093,40-49,2211
38093,50-64,4452
38093,65-74,2108
38093,75-99,1854
38095,0-4,82
38095,5-11,217
38095,12-15,132
38095,16-17,65
38095,18-24,108
38095,25-39,311
38095,40-49,243
38095,50-64,563
38095,65-74,233
38095,75-99,269
38097,0-4,463
38097,5-11,710
38097,12-15,388
38097,16-17,220
38097,18-24,785
38097,25-39,1316
38097,40-49,919
38097,50-64,1657
38097,65-74,769
38097,75-99,781
38099,0-4,732
38099,5-11,975
38099,12-15,474
38099,16-17,271
38099,18-24,698
38099,25-39,1836
38099,40-49,1055
38099,50-64,2462
38099,65-74,1124
38099,75-99,1124
38101,0-4,5306
38101,5-11,6511
38101,12-15,3099
38101,16-17,1363
38101,18-24,8988
38101,25-39,17025
38101,40-49,7425
38101,50-64,10680
38101,65-74,4470
38101,75-99,3946
38103,0-4,220
38103,5-11,430
38103,12-15,139
38103,16-17,62
38103,18-24,199
38103,25-39,546
38103,40-49,331
38103,50-64,992
38103,65-74,508
38103,75-99,549
38105,0-4,3191
38105,5-11,3784
38105,12-15,1999
38105,16-17,906
38105,18-24,2978
38105,25-39,9790
38105,40-49,3666
38105,50-64,5689
38105,65-74,1727
38105,75-99,1478
39001,0-4,1671
39001,5-11,2632
39001,12-15,1567
39001,16-17,821
39001,18-24,2098
39001,25-39,4235
39001,40-49,3977
39001,50-64,5919
39001,65-74,2872
39001,75-99,1984
39003,0-4,6321
39003,5-11,9197
39003,12-15,5577
39003,16-17,2836
39003,18-24,10099
39003,25-39,18628
39003,40-49,12084
39003,50-64,20686
39003,65-74,10025
39003,75-99,7722
39005,0-4,3036
39005,5-11,4799
39005,12-15,2794
39005,16-17,1523
39005,18-24,5897
39005,25-39,8549
39005,40-49,6317
39005,50-64,10802
39005,65-74,5458
39005,75-99,4361
39007,0-4,5502
39007,5-11,8614
39007,12-15,4944
39007,16-17,2617
39007,18-24,7545
39007,25-39,16930
39007,40-49,11786
39007,50-64,21760
39007,65-74,10557
39007,75-99,7575
39009,0-4,2555
39009,5-11,3577
39009,12-15,2305
39009,16-17,1249
39009,18-24,19247
39009,25-39,11498
39009,40-49,6379
39009,50-64,10826
39009,65-74,5005
39009,75-99,3276
39011,0-4,2864
39011,5-11,4364
39011,12-15,2519
39011,16-17,1314
39011,18-24,3656
39011,25-39,7655
39011,40-49,5405
39011,50-64,9766
39011,65-74,4477
39011,75-99,3709
39013,0-4,3333
39013,5-11,4872
39013,12-15,3123
39013,16-17,1567
39013,18-24,4817
39013,25-39,12567
39013,40-49,8493
39013,50-64,15422
39013,65-74,7812
39013,75-99,6018
39015,0-4,2512
39015,5-11,3668
39015,12-15,2602
39015,16-17,1232
39015,18-24,3175
39015,25-39,7492
39015,40-49,5556
39015,50-64,9435
39015,65-74,4484
39015,75-99,3416
39017,0-4,23176
39017,5-11,34543
39017,12-15,21521
39017,16-17,10547
39017,18-24,46805
39017,25-39,67640
39017,40-49,46928
39017,50-64,74252
39017,65-74,32321
39017,75-99,22286
39019,0-4,1364
39019,5-11,2208
39019,12-15,1402
39019,16-17,733
39019,18-24,1974
39019,25-39,4121
39019,40-49,3387
39019,50-64,6457
39019,65-74,3340
39019,75-99,2346
39021,0-4,2082
39021,5-11,3271
39021,12-15,2264
39021,16-17,1104
39021,18-24,3272
39021,25-39,6520
39021,40-49,4944
39021,50-64,8357
39021,65-74,4142
39021,75-99,2889
39023,0-4,7956
39023,5-11,11639
39023,12-15,7209
39023,16-17,3615
39023,18-24,12176
39023,25-39,23082
39023,40-49,15490
39023,50-64,27925
39023,65-74,14604
39023,75-99,11031
39025,0-4,11937
39025,5-11,18976
39025,12-15,11108
39025,16-17,5577
39025,18-24,15948
39025,25-39,38686
39025,40-49,25754
39025,50-64,44128
39025,65-74,19596
39025,75-99,12565
39027,0-4,2570
39027,5-11,3883
39027,12-15,2194
39027,16-17,1152
39027,18-24,3968
39027,25-39,7505
39027,40-49,4813
39027,50-64,8921
39027,65-74,4130
39027,75-99,2821
39029,0-4,5326
39029,5-11,8459
39029,12-15,4835
39029,16-17,2567
39029,18-24,7728
39029,25-39,17260
39029,40-49,13198
39029,50-64,23350
39029,65-74,11689
39029,75-99,8778
39031,0-4,2313
39031,5-11,3363
39031,12-15,1918
39031,16-17,1029
39031,18-24,2629
39031,25-39,6706
39031,40-49,3863
39031,50-64,7816
39031,65-74,3901
39031,75-99,3047
39033,0-4,2419
39033,5-11,3468
39033,12-15,2172
39033,16-17,1083
39033,18-24,3227
39033,25-39,6975
39033,40-49,5108
39033,50-64,8833
39033,65-74,4696
39033,75-99,3840
39035,0-4,71770
39035,5-11,98436
39035,12-15,60180
39035,16-17,30769
39035,18-24,111063
39035,25-39,246452
39035,40-49,145632
39035,50-64,261783
39035,65-74,121934
39035,75-99,99433
39037,0-4,3076
39037,5-11,4879
39037,12-15,2828
39037,16-17,1521
39037,18-24,3955
39037,25-39,8447
39037,40-49,5969
39037,50-64,10977
39037,65-74,5400
39037,75-99,4461
39039,0-4,2221
39039,5-11,3318
39039,12-15,2145
39039,16-17,1109
39039,18-24,3462
39039,25-39,6625
39039,40-49,4699
39039,50-64,7635
39039,65-74,4021
39039,75-99,2924
39041,0-4,12459
39041,5-11,21802
39041,12-15,13010
39041,16-17,6426
39041,18-24,15704
39041,25-39,34906
39041,40-49,31747
39041,50-64,38594
39041,65-74,16540
39041,75-99,9947
39043,0-4,4010
39043,5-11,5899
39043,12-15,3527
39043,16-17,1862
39043,18-24,5843
39043,25-39,12612
39043,40-49,8400
39043,50-64,16697
39043,65-74,9114
39043,75-99,6816
39045,0-4,9133
39045,5-11,14572
39045,12-15,8887
39045,16-17,4633
39045,18-24,12935
39045,25-39,28732
39045,40-49,20400
39045,50-64,31405
39045,65-74,14060
39045,75-99,9699
39047,0-4,1743
39047,5-11,2617
39047,12-15,1650
39047,16-17,759
39047,18-24,2230
39047,25-39,4925
39047,40-49,3956
39047,50-64,5781
39047,65-74,2935
39047,75-99,2024
39049,0-4,91985
39049,5-11,116038
39049,12-15,63066
39049,16-17,30591
39049,18-24,127095
39049,25-39,328055
39049,40-49,158258
39049,50-64,223861
39049,65-74,91721
39049,75-99,59690
39051,0-4,2485
39051,5-11,3867
39051,12-15,2465
39051,16-17,1221
39051,18-24,3517
39051,25-39,6928
39051,40-49,5350
39051,50-64,9123
39051,65-74,4208
39051,75-99,3089
39053,0-4,1922
39053,5-11,2650
39053,12-15,1579
39053,16-17,770
39053,18-24,2492
39053,25-39,5167
39053,40-49,3634
39053,50-64,6308
39053,65-74,3097
39053,75-99,2469
39055,0-4,4939
39055,5-11,8300
39055,12-15,5550
39055,16-17,2944
39055,18-24,7745
39055,25-39,12385
39055,40-49,11584
39055,50-64,21815
39055,65-74,10742
39055,75-99,7839
39057,0-4,9367
39057,5-11,13120
39057,12-15,7868
39057,16-17,4012
39057,18-24,19952
39057,25-39,32153
39057,40-49,18415
39057,50-64,33698
39057,65-74,16294
39057,75-99,11623
39059,0-4,2327
39059,5-11,3238
39059,12-15,2063
39059,16-17,1053
39059,18-24,3085
39059,25-39,6818
39059,40-49,4669
39059,50-64,8404
39059,65-74,4329
39059,75-99,3124
39061,0-4,53603
39061,5-11,72547
39061,12-15,41363
39061,16-17,20387
39061,18-24,76310
39061,25-39,173583
39061,40-49,93092
39061,50-64,160254
39061,65-74,69762
39061,75-99,52689
39063,0-4,4566
39063,5-11,6594
39063,12-15,3829
39063,16-17,1948
39063,18-24,6954
39063,25-39,14632
39063,40-49,9159
39063,50-64,15532
39063,65-74,7063
39063,75-99,5560
39065,0-4,1884
39065,5-11,2910
39065,12-15,1612
39065,16-17,871
39065,18-24,4971
39065,25-39,4511
39065,40-49,3993
39065,50-64,5774
39065,65-74,2844
39065,75-99,2054
39067,0-4,811
39067,5-11,1234
39067,12-15,736
39067,16-17,416
39067,18-24,1044
39067,25-39,2284
39067,40-49,1781
39067,50-64,3719
39067,65-74,1831
39067,75-99,1355
39069,0-4,1594
39069,5-11,2573
39069,12-15,1451
39069,16-17,777
39069,18-24,2026
39069,25-39,4939
39069,40-49,3163
39069,50-64,5784
39069,65-74,2608
39069,75-99,2292
39071,0-4,2655
39071,5-11,3927
39071,12-15,2452
39071,16-17,1274
39071,18-24,3349
39071,25-39,7365
39071,40-49,5368
39071,50-64,8903
39071,65-74,4438
39071,75-99,3285
39073,0-4,1598
39073,5-11,2382
39073,12-15,1494
39073,16-17,798
39073,18-24,2140
39073,25-39,4786
39073,40-49,3573
39073,50-64,6358
39073,65-74,3090
39073,75-99,2171
39075,0-4,3605
39075,5-11,5427
39075,12-15,3251
39075,16-17,1655
39075,18-24,4314
39075,25-39,7930
39075,40-49,4787
39075,50-64,7073
39075,65-74,3302
39075,75-99,2557
39077,0-4,3662
39077,5-11,5480
39077,12-15,3385
39077,16-17,1663
39077,18-24,4752
39077,25-39,10408
39077,40-49,7055
39077,50-64,12187
39077,65-74,5846
39077,75-99,3900
39079,0-4,2058
39079,5-11,3128
39079,12-15,1762
39079,16-17,881
39079,18-24,2424
39079,25-39,5925
39079,40-49,4216
39079,50-64,6612
39079,65-74,3304
39079,75-99,2140
39081,0-4,3324
39081,5-11,4799
39081,12-15,3162
39081,16-17,1547
39081,18-24,6256
39081,25-39,10557
39081,40-49,7904
39081,50-64,14872
39081,65-74,7946
39081,75-99,6004
39083,0-4,3645
39083,5-11,5582
39083,12-15,3125
39083,16-17,1679
39083,18-24,7035
39083,25-39,10065
39083,40-49,6938
39083,50-64,12506
39083,65-74,6315
39083,75-99,4591
39085,0-4,11422
39085,5-11,18156
39085,12-15,11103
39085,16-17,5883
39085,18-24,17881
39085,25-39,39957
39085,40-49,28788
39085,50-64,51980
39085,65-74,25515
39085,75-99,19269
39087,0-4,3448
39087,5-11,5118
39087,12-15,3100
39087,16-17,1556
39087,18-24,4558
39087,25-39,10744
39087,40-49,7930
39087,50-64,12654
39087,65-74,6404
39087,75-99,4672
39089,0-4,10490
39089,5-11,15593
39089,12-15,9592
39089,16-17,4774
39089,18-24,15854
39089,25-39,31083
39089,40-49,21854
39089,50-64,36513
39089,65-74,16697
39089,75-99,11300
39091,0-4,2767
39091,5-11,4020
39091,12-15,2566
39091,16-17,1247
39091,18-24,3531
39091,25-39,7614
39091,40-49,5728
39091,50-64,9890
39091,65-74,4740
39091,75-99,3213
39093,0-4,17412
39093,5-11,26483
39093,12-15,16072
39093,16-17,8386
39093,18-24,26804
39093,25-39,51560
39093,40-49,40665
39093,50-64,65619
39093,65-74,31716
39093,75-99,22953
39095,0-4,27655
39095,5-11,38708
39095,12-15,22124
39095,16-17,11007
39095,18-24,39213
39095,25-39,87124
39095,40-49,50089
39095,50-64,86947
39095,65-74,39893
39095,75-99,28342
39097,0-4,2216
39097,5-11,3727
39097,12-15,2104
39097,16-17,1025
39097,18-24,3411
39097,25-39,9115
39097,40-49,6531
39097,50-64,9291
39097,65-74,3873
39097,75-99,2841
39099,0-4,12006
39099,5-11,17754
39099,12-15,10910
39099,16-17,5724
